Name,Age,GPA,Sports_Played,Credits_Completed,Major,Year
Sam Martinez,15,2.38,2,11,Early College,Senior
Josh Davis,19,3.66,0,30,Engineering,Sophomore
Dutch Rodriguez,15,2.79,3,0,Engineering,Senior
Sam Moore,17,0.76,3,50,Criminal Justice,Junior
Alice Jones,19,2.77,2,57,Early Childhood Education,Junior
Alice Moore,18,3.73,2,44,Criminal Justice,Sophomore
Gavin Johnson,19,2.26,1,21,Criminal Justice,Sophomore
Joe Smith,15,1.32,0,21,Culinary,Freshman
Nate Williams,16,2.33,1,3,Criminal Justice,Senior
Azria Lopez,17,1.88,0,12,Marketing,Junior
Nate Brown,16,2.71,3,44,Culinary,Junior
Emm Hernandez,16,3.22,1,44,Bio Med,Freshman
Dutch Davis,14,1.38,1,35,Criminal Justice,Senior
Josh Lopez,16,3.62,0,51,Business,Senior
Joe Rodriguez,19,3.69,2,53,Culinary,Freshman
Sujay Thomas,16,1.7,0,30,Criminal Justice,Senior
Gavin Moore,15,1.04,0,31,Business,Junior
Avery Hernandez,17,0.41,1,4,Early College,Senior
Azria Williams,18,2.45,0,33,Marketing,Freshman
Nate Jones,19,3.61,1,5,Business,Freshman
Azria Garcia,16,3.12,1,48,Culinary,Sophomore
Joe Davis,19,2.59,3,27,Engineering,Sophomore
Joe Martinez,17,2.47,0,20,Bio Med,Sophomore
Azria Lopez,16,1.92,3,23,Construction,Junior
Vihaan Martinez,15,2.22,2,28,Early Childhood Education,Freshman
Abby Taylor,15,1.02,2,45,Engineering,Sophomore
Azria Hernandez,19,0.77,1,29,Construction,Junior
Josh Smith,18,3.43,0,55,Engineering,Freshman
Vihaan Rodriguez,15,2.13,3,51,Bio Med,Freshman
Sujay Williams,17,1.15,0,53,Construction,Sophomore
Manny Garcia,19,1.98,2,2,Marketing,Freshman
Josh Thomas,16,2.06,3,16,Culinary,Sophomore
Kelsey Rodriguez,19,3.29,2,2,Bio Med,Freshman
Alice Johnson,19,1.72,2,40,Construction,Freshman
Avery Davis,14,3.5,2,12,Culinary,Junior
Gavin Rodriguez,18,2.65,0,45,Criminal Justice,Sophomore
Nate Thomas,14,1.55,0,50,Early Childhood Education,Junior
Kelsey Miller,19,3.95,2,49,Early College,Senior
Avery Johnson,14,2.82,2,51,Early College,Senior
Cal Martin,19,4.0,3,31,Computer Science,Freshman
Cal Miller,19,3.09,3,25,Early College,Senior
Kelsey Moore,16,3.07,2,45,Marketing,Junior
Avery Hernandez,14,0.38,2,23,Early Childhood Education,Junior
Sam Moore,19,1.14,0,7,Business,Sophomore
Azria Taylor,14,2.99,0,9,Criminal Justice,Junior
Dutch Garcia,19,1.21,0,9,Computer Science,Sophomore
Sam Jackson,17,3.88,2,12,Criminal Justice,Sophomore
Joe Thomas,18,2.06,1,27,Criminal Justice,Sophomore
Avery Davis,15,1.56,3,25,Criminal Justice,Junior
Manny Brown,19,0.84,3,37,Culinary,Freshman
Azria Jackson,16,2.74,1,20,Computer Science,Senior
Dutch Jones,15,1.92,3,17,Marketing,Sophomore
Emm Jackson,18,2.27,1,8,Marketing,Senior
Abby Martinez,17,3.47,3,40,Early Childhood Education,Senior
Joe Lopez,18,3.63,1,32,Marketing,Sophomore
Dutch Miller,18,3.7,1,34,Culinary,Senior
Cal Jackson,16,3.9,1,23,Early College,Sophomore
Cal Garcia,18,1.98,2,46,Business,Senior
Alice Davis,18,1.93,2,49,Business,Sophomore
Abby Davis,14,2.72,0,12,Early College,Senior
Cal Brown,18,1.55,0,60,Early Childhood Education,Sophomore
Emm Hernandez,19,2.33,2,58,Culinary,Senior
Joe Smith,16,0.79,2,12,Early Childhood Education,Freshman
Azria Gonzalez,15,0.64,0,15,Bio Med,Sophomore
Manny Thomas,17,0.54,3,5,Engineering,Junior
Josh Thomas,16,3.95,1,38,Culinary,Freshman
Gavin Martin,18,3.02,2,34,Engineering,Sophomore
Manny Rodriguez,15,2.99,3,39,Early Childhood Education,Freshman
Manny Johnson,15,4.17,1,20,Business,Sophomore
Cal Garcia,19,1.65,1,30,Marketing,Freshman
Gavin Davis,17,4.17,3,20,Culinary,Junior
Avery Taylor,15,3.0,2,28,Criminal Justice,Freshman
Joe Hernandez,15,0.66,3,32,Early College,Freshman
Josh Miller,16,0.71,3,18,Business,Senior
Emm Brown,16,3.57,0,3,Computer Science,Freshman
Joe Gonzalez,17,0.68,2,12,Construction,Junior
Joe Wilson,14,0.92,3,16,Culinary,Senior
Dutch Martin,17,2.93,1,10,Marketing,Freshman
Azria Wilson,14,1.11,0,14,Business,Senior
Sam Jones,14,3.39,1,13,Business,Sophomore
Alice Moore,14,3.97,0,49,Early Childhood Education,Junior
Emm Jackson,18,2.15,3,49,Bio Med,Freshman
Cal Smith,18,1.38,3,8,Bio Med,Freshman
Emm Smith,19,0.87,0,44,Construction,Senior
Sam Gonzalez,14,2.18,2,24,Marketing,Sophomore
Nate Martin,15,1.13,3,39,Computer Science,Sophomore
Sujay Davis,15,2.5,1,54,Criminal Justice,Junior
Nate Jones,19,1.89,0,41,Criminal Justice,Sophomore
Azria Hernandez,18,0.83,3,13,Marketing,Sophomore
Kelsey Thomas,19,3.5,3,51,Computer Science,Sophomore
Sujay Hernandez,19,1.26,3,6,Construction,Sophomore
Manny Wilson,18,2.17,1,19,Culinary,Freshman
Kelsey Johnson,17,1.88,2,12,Marketing,Freshman
Alice Martin,17,0.86,2,13,Engineering,Sophomore
Sujay Hernandez,16,2.43,2,32,Computer Science,Freshman
Sujay Taylor,14,2.71,1,38,Engineering,Sophomore
Emm Gonzalez,15,3.74,1,19,Engineering,Freshman
Manny Lopez,19,3.8,1,50,Marketing,Junior
Kelsey Rodriguez,16,3.14,0,58,Early Childhood Education,Sophomore
Emm Brown,15,3.61,0,56,Early College,Junior
Vihaan Brown,14,4.32,2,3,Business,Senior
Sujay Brown,16,3.36,3,7,Engineering,Freshman
Alice Williams,19,2.33,2,48,Early Childhood Education,Freshman
Vihaan Jones,14,1.03,0,0,Computer Science,Sophomore
Abby Anderson,17,3.51,0,17,Early Childhood Education,Freshman
Sujay Smith,17,2.64,1,16,Early Childhood Education,Senior
Gavin Jackson,17,2.57,2,13,Engineering,Sophomore
Kelsey Lopez,17,1.97,2,55,Culinary,Sophomore
Vihaan Johnson,14,4.16,3,8,Culinary,Junior
Joe Thomas,17,2.56,2,19,Early Childhood Education,Freshman
Alice Hernandez,15,2.8,3,46,Computer Science,Senior
Nate Moore,15,2.47,0,1,Early Childhood Education,Senior
Vihaan Thomas,15,3.98,1,24,Construction,Freshman
Nate Garcia,17,1.09,0,15,Marketing,Senior
Nate Miller,15,2.03,2,58,Bio Med,Junior
Manny Smith,16,3.87,1,6,Engineering,Senior
Avery Rodriguez,17,1.33,1,14,Marketing,Junior
Joe Davis,19,0.88,2,6,Marketing,Junior
Josh Williams,16,3.74,1,4,Marketing,Sophomore
Vihaan Jones,18,3.03,2,26,Engineering,Junior
Sam Miller,15,2.84,0,23,Criminal Justice,Junior
Dutch Rodriguez,18,3.65,3,6,Marketing,Sophomore
Alice Gonzalez,19,1.44,1,49,Culinary,Freshman
Kelsey Thomas,17,3.54,2,25,Criminal Justice,Junior
Josh Brown,15,1.27,3,57,Culinary,Sophomore
Vihaan Williams,17,1.13,1,7,Marketing,Junior
Manny Smith,14,1.09,0,34,Early College,Junior
Manny Smith,18,2.52,2,54,Early College,Freshman
Joe Jones,15,2.42,2,52,Computer Science,Sophomore
Emm Taylor,14,2.25,2,21,Bio Med,Senior
Joe Jackson,19,3.71,3,16,Business,Junior
Kelsey Hernandez,19,1.7,0,15,Early College,Junior
Dutch Moore,15,2.74,0,24,Early Childhood Education,Junior
Kelsey Brown,16,4.28,2,19,Business,Freshman
Abby Taylor,14,1.36,0,2,Culinary,Junior
Abby Brown,19,4.19,1,8,Bio Med,Freshman
Azria Rodriguez,18,3.57,2,25,Early Childhood Education,Junior
Sam Thomas,19,1.81,1,50,Business,Sophomore
Nate Garcia,15,1.02,0,40,Criminal Justice,Senior
Sujay Hernandez,17,2.11,3,60,Culinary,Freshman
Emm Jones,19,1.39,3,34,Business,Junior
Cal Taylor,19,0.41,0,25,Computer Science,Freshman
Avery Garcia,14,1.43,0,0,Criminal Justice,Sophomore
Kelsey Anderson,19,3.87,2,54,Early College,Sophomore
Emm Brown,17,0.49,1,44,Marketing,Sophomore
Abby Williams,16,3.93,3,52,Marketing,Sophomore
Abby Anderson,18,1.18,3,16,Marketing,Junior
Azria Rodriguez,17,4.38,0,9,Early College,Junior
Avery Taylor,18,1.9,0,35,Marketing,Senior
Avery Martinez,16,2.38,0,2,Early College,Senior
Azria Thomas,18,2.07,1,29,Marketing,Sophomore
Josh Anderson,16,2.08,1,42,Culinary,Freshman
Joe Garcia,14,3.57,0,50,Early Childhood Education,Junior
Dutch Anderson,15,2.43,1,59,Early College,Junior
Emm Brown,18,2.3,0,2,Engineering,Junior
Dutch Lopez,19,0.56,0,15,Marketing,Junior
Emm Martinez,18,2.7,2,14,Early College,Sophomore
Cal Davis,17,0.68,3,27,Bio Med,Sophomore
Avery Miller,18,0.92,2,25,Criminal Justice,Senior
Azria Gonzalez,18,3.56,3,23,Early College,Senior
Nate Brown,18,0.56,0,8,Business,Sophomore
Emm Jones,16,3.61,3,60,Bio Med,Junior
Sam Rodriguez,15,2.54,1,54,Criminal Justice,Senior
Avery Miller,14,0.99,2,35,Early Childhood Education,Junior
Kelsey Taylor,18,2.03,2,49,Construction,Senior
Azria Anderson,14,0.55,3,1,Early College,Senior
Emm Gonzalez,19,3.04,0,59,Marketing,Senior
Avery Miller,18,1.17,2,39,Early Childhood Education,Junior
Joe Davis,15,3.88,2,12,Construction,Freshman
Sam Davis,15,1.58,1,56,Early Childhood Education,Junior
Avery Moore,19,0.48,3,26,Culinary,Junior
Joe Gonzalez,17,3.43,2,29,Construction,Senior
Alice Taylor,19,1.83,2,0,Construction,Sophomore
Sam Garcia,15,2.27,1,6,Culinary,Senior
Azria Miller,19,2.8,3,49,Construction,Senior
Avery Brown,19,2.08,2,44,Criminal Justice,Sophomore
Avery Johnson,14,2.21,1,20,Early College,Junior
Cal Jones,18,2.8,1,19,Early College,Sophomore
Vihaan Jackson,19,4.07,2,45,Culinary,Junior
Cal Hernandez,14,2.79,0,26,Bio Med,Junior
Manny Jackson,19,3.97,1,45,Marketing,Sophomore
Avery Lopez,17,2.04,0,36,Early Childhood Education,Sophomore
Dutch Williams,14,1.42,0,7,Business,Senior
Gavin Jones,16,3.57,3,42,Business,Sophomore
Dutch Williams,17,3.71,0,25,Culinary,Junior
Manny Rodriguez,19,4.12,2,59,Computer Science,Senior
Sujay Gonzalez,18,2.84,1,15,Engineering,Senior
Avery Smith,14,2.68,0,7,Early Childhood Education,Sophomore
Josh Lopez,16,4.14,0,32,Marketing,Junior
Sam Thomas,17,3.73,1,12,Marketing,Freshman
Nate Garcia,14,0.61,3,43,Business,Sophomore
Gavin Taylor,18,3.1,3,60,Early Childhood Education,Senior
Cal Williams,19,3.27,2,7,Computer Science,Senior
Nate Williams,18,4.19,3,10,Construction,Senior
Kelsey Lopez,15,2.03,1,46,Marketing,Junior
Nate Thomas,15,0.49,2,31,Early College,Senior
Josh Hernandez,14,0.76,0,24,Early College,Sophomore
Dutch Moore,16,1.48,1,55,Engineering,Freshman
Joe Jones,14,1.63,2,18,Bio Med,Freshman
Manny Gonzalez,14,4.3,1,18,Bio Med,Junior
Sujay Gonzalez,17,3.93,1,4,Construction,Senior
Dutch Miller,18,2.04,2,32,Culinary,Senior
Manny Miller,18,2.69,1,33,Computer Science,Sophomore
Avery Miller,14,3.31,0,26,Early College,Junior
Emm Garcia,17,3.47,0,31,Construction,Senior
Kelsey Lopez,15,4.32,1,56,Engineering,Junior
Azria Anderson,19,0.63,0,8,Engineering,Freshman
Manny Lopez,14,3.12,3,0,Engineering,Sophomore
Nate Brown,14,2.61,3,16,Engineering,Sophomore
Sujay Anderson,18,4.07,1,45,Criminal Justice,Sophomore
Sam Rodriguez,16,2.72,2,13,Criminal Justice,Freshman
Alice Davis,17,2.04,1,4,Computer Science,Freshman
Avery Martinez,15,1.16,0,24,Early Childhood Education,Freshman
Gavin Martinez,18,2.7,1,57,Culinary,Junior
Abby Smith,15,0.8,1,0,Business,Junior
Joe Martinez,17,2.73,1,33,Bio Med,Senior
Sam Jackson,17,1.25,3,56,Marketing,Junior
Azria Thomas,18,3.92,1,48,Early Childhood Education,Senior
Sujay Taylor,17,3.12,1,44,Early College,Senior
Sam Davis,15,0.42,3,44,Culinary,Junior
Avery Anderson,15,3.8,2,37,Engineering,Senior
Kelsey Jones,16,1.66,3,7,Marketing,Junior
Joe Taylor,19,3.83,3,46,Engineering,Junior
Avery Jackson,15,1.55,0,33,Computer Science,Junior
Josh Anderson,17,2.67,0,30,Culinary,Junior
Joe Wilson,17,3.68,1,14,Business,Freshman
Joe Garcia,14,4.0,3,23,Criminal Justice,Sophomore
Josh Moore,16,4.3,1,36,Business,Junior
Vihaan Williams,18,3.33,2,18,Construction,Freshman
Gavin Rodriguez,18,0.4,2,0,Engineering,Senior
Kelsey Jackson,14,1.58,1,55,Computer Science,Freshman
Emm Gonzalez,17,1.23,0,25,Bio Med,Junior
Nate Wilson,17,0.61,0,25,Construction,Freshman
Azria Hernandez,15,3.24,0,56,Bio Med,Sophomore
Sujay Rodriguez,18,2.15,2,48,Computer Science,Freshman
Cal Jackson,15,3.06,0,56,Construction,Senior
Dutch Martin,18,1.94,3,22,Early Childhood Education,Junior
Gavin Martin,15,3.73,2,41,Construction,Sophomore
Dutch Jackson,17,1.48,1,40,Engineering,Sophomore
Joe Johnson,16,1.4,3,3,Construction,Freshman
Alice Martin,19,2.56,1,57,Bio Med,Junior
Vihaan Taylor,19,0.32,3,10,Business,Senior
Kelsey Williams,19,3.58,1,53,Engineering,Freshman
Nate Jackson,14,4.37,3,24,Marketing,Freshman
Kelsey Smith,19,3.48,0,43,Early Childhood Education,Junior
Manny Johnson,17,1.66,3,39,Engineering,Sophomore
Josh Thomas,19,1.5,1,46,Engineering,Senior
Joe Miller,14,0.57,3,35,Criminal Justice,Freshman
Kelsey Gonzalez,19,3.17,0,44,Business,Freshman
Nate Gonzalez,16,2.96,1,42,Culinary,Senior
Joe Williams,18,1.68,2,18,Business,Senior
Joe Martinez,19,0.51,2,4,Engineering,Freshman
Dutch Garcia,15,4.08,2,58,Computer Science,Freshman
Kelsey Rodriguez,17,3.62,2,3,Construction,Senior
Vihaan Jackson,19,3.16,2,25,Computer Science,Freshman
Dutch Brown,19,2.76,2,37,Criminal Justice,Freshman
Avery Jackson,15,1.07,0,43,Engineering,Junior
Avery Miller,14,3.58,0,2,Early Childhood Education,Senior
Joe Anderson,14,0.51,2,40,Early College,Junior
Vihaan Williams,18,1.62,0,30,Early Childhood Education,Senior
Manny Davis,14,1.19,2,4,Engineering,Senior
Sam Lopez,17,3.83,2,56,Computer Science,Freshman
Abby Moore,15,1.03,2,0,Engineering,Freshman
Joe Johnson,15,0.63,0,37,Bio Med,Junior
Vihaan Garcia,19,2.72,1,43,Bio Med,Junior
Vihaan Davis,14,2.93,1,16,Early College,Senior
Nate Johnson,18,4.05,1,58,Culinary,Senior
Nate Brown,17,3.66,0,56,Construction,Junior
Sam Hernandez,15,1.27,0,41,Early College,Senior
Emm Lopez,16,3.56,2,5,Criminal Justice,Sophomore
Joe Gonzalez,14,1.16,1,20,Engineering,Freshman
Manny Jones,15,0.41,0,13,Computer Science,Freshman
Nate Gonzalez,18,2.12,0,3,Bio Med,Freshman
Vihaan Hernandez,16,2.52,3,42,Business,Senior
Dutch Hernandez,16,2.2,1,52,Marketing,Freshman
Sujay Hernandez,18,1.2,1,20,Early College,Senior
Alice Martinez,15,2.25,2,46,Marketing,Sophomore
Manny Martinez,14,2.4,2,34,Early Childhood Education,Freshman
Manny Brown,19,3.7,1,18,Culinary,Sophomore
Emm Moore,14,2.97,0,1,Business,Freshman
Joe Rodriguez,16,1.87,0,24,Marketing,Sophomore
Abby Garcia,19,1.62,1,36,Early College,Freshman
Vihaan Williams,15,0.32,2,12,Culinary,Senior
Sam Gonzalez,15,0.63,2,6,Bio Med,Freshman
Kelsey Garcia,16,3.89,1,21,Bio Med,Junior
Emm Taylor,17,2.27,2,55,Early College,Senior
Kelsey Jones,17,1.26,2,6,Criminal Justice,Junior
Alice Thomas,16,2.58,0,54,Culinary,Freshman
Joe Jones,18,0.79,2,43,Early College,Freshman
Gavin Davis,15,3.52,1,35,Construction,Junior
Joe Williams,15,3.5,0,41,Criminal Justice,Freshman
Emm Martin,18,3.54,3,21,Bio Med,Sophomore
Gavin Lopez,17,0.45,3,58,Engineering,Freshman
Abby Davis,18,1.34,2,59,Business,Senior
Avery Johnson,18,1.26,3,44,Marketing,Sophomore
Sujay Moore,15,0.68,0,36,Computer Science,Senior
Azria Miller,19,1.98,0,33,Culinary,Junior
Gavin Williams,15,2.48,2,28,Culinary,Sophomore
Avery Hernandez,14,1.6,3,6,Construction,Sophomore
Azria Smith,17,2.26,2,20,Computer Science,Freshman
Sam Johnson,18,0.73,0,1,Marketing,Sophomore
Dutch Thomas,16,2.96,1,56,Computer Science,Senior
Dutch Hernandez,14,3.67,3,16,Business,Freshman
Alice Hernandez,17,1.65,1,15,Culinary,Senior
Gavin Martinez,14,0.8,1,15,Construction,Senior
Vihaan Jackson,18,3.71,3,7,Engineering,Freshman
Gavin Anderson,16,1.84,2,17,Criminal Justice,Senior
Sam Wilson,15,3.01,3,24,Computer Science,Senior
Sujay Garcia,16,3.98,0,52,Engineering,Freshman
Azria Anderson,15,0.37,0,7,Computer Science,Freshman
Avery Taylor,17,2.91,2,17,Engineering,Freshman
Vihaan Martinez,19,4.15,2,58,Marketing,Senior
Manny Smith,17,0.6,0,48,Early Childhood Education,Senior
Alice Brown,17,0.41,2,59,Culinary,Junior
Avery Smith,16,3.96,0,7,Engineering,Senior
Manny Miller,17,1.39,3,35,Bio Med,Sophomore
Josh Thomas,15,2.71,0,1,Early Childhood Education,Freshman
Abby Hernandez,17,3.1,3,8,Engineering,Junior
Nate Thomas,18,3.09,2,9,Construction,Senior
Gavin Jackson,15,3.47,1,18,Business,Freshman
Joe Garcia,16,1.48,1,46,Business,Freshman
Cal Hernandez,15,0.31,3,24,Early College,Junior
Joe Thomas,15,1.09,1,19,Construction,Sophomore
Joe Jones,16,3.26,1,55,Early Childhood Education,Freshman
Manny Davis,16,2.18,0,23,Business,Senior
Sam Jackson,15,3.68,0,38,Business,Junior
Vihaan Garcia,18,4.03,2,21,Construction,Sophomore
Avery Thomas,19,2.83,0,38,Marketing,Freshman
Sam Brown,18,1.36,2,2,Engineering,Junior
Abby Davis,19,2.33,3,0,Computer Science,Sophomore
Azria Anderson,17,4.37,2,56,Criminal Justice,Junior
Sujay Davis,16,2.09,3,35,Early College,Senior
Avery Jackson,19,0.51,0,4,Engineering,Senior
Sujay Anderson,19,2.86,1,16,Criminal Justice,Freshman
Manny Moore,18,3.27,0,40,Culinary,Junior
Azria Taylor,18,1.44,1,26,Early College,Junior
Alice Smith,19,4.0,2,5,Business,Senior
Azria Jackson,15,3.13,2,40,Construction,Freshman
Joe Jones,14,4.31,2,57,Early Childhood Education,Sophomore
Gavin Smith,16,0.64,0,45,Construction,Sophomore
Cal Brown,18,2.75,0,4,Bio Med,Sophomore
Josh Williams,17,1.16,2,38,Criminal Justice,Sophomore
Avery Martin,19,3.95,1,35,Marketing,Junior
Vihaan Johnson,14,2.39,3,1,Early Childhood Education,Junior
Azria Jones,16,3.79,0,27,Construction,Freshman
Sujay Thomas,16,1.28,1,6,Computer Science,Junior
Dutch Brown,19,3.37,2,54,Marketing,Junior
Emm Taylor,17,3.54,0,60,Early Childhood Education,Junior
Abby Martin,15,0.76,3,42,Marketing,Junior
Vihaan Garcia,18,2.84,3,18,Construction,Senior
Abby Rodriguez,17,3.79,1,14,Culinary,Sophomore
Nate Miller,18,0.42,3,16,Early College,Junior
Joe Garcia,18,3.66,1,55,Criminal Justice,Sophomore
Kelsey Hernandez,17,3.67,3,13,Culinary,Junior
Avery Martin,18,4.26,1,45,Culinary,Junior
Emm Williams,17,1.29,1,31,Early Childhood Education,Freshman
Dutch Martinez,15,1.1,1,47,Engineering,Junior
Cal Martinez,15,2.65,0,47,Culinary,Senior
Kelsey Moore,16,2.89,0,10,Engineering,Freshman
Sujay Jackson,14,3.9,2,12,Culinary,Senior
Sujay Jones,14,0.96,3,55,Culinary,Sophomore
Vihaan Gonzalez,18,2.72,0,2,Marketing,Sophomore
Abby Thomas,14,4.13,0,50,Early Childhood Education,Sophomore
Abby Thomas,14,4.18,0,34,Business,Senior
Cal Williams,18,1.62,2,34,Early Childhood Education,Senior
Avery Williams,16,1.49,1,29,Construction,Senior
Josh Thomas,15,3.45,1,35,Culinary,Sophomore
Gavin Brown,14,3.54,3,30,Bio Med,Senior
Abby Jones,15,1.16,2,42,Criminal Justice,Sophomore
Sam Jones,19,2.11,3,40,Engineering,Freshman
Nate Williams,17,1.77,1,27,Marketing,Sophomore
Alice Moore,16,0.72,3,32,Criminal Justice,Junior
Abby Johnson,14,1.63,0,18,Culinary,Senior
Avery Lopez,17,1.05,0,19,Bio Med,Junior
Dutch Jackson,15,3.88,2,38,Bio Med,Freshman
Cal Miller,19,2.89,0,36,Early Childhood Education,Sophomore
Alice Gonzalez,19,2.67,3,56,Bio Med,Sophomore
Josh Anderson,16,2.52,0,53,Criminal Justice,Senior
Avery Anderson,18,2.27,3,50,Marketing,Junior
Avery Jackson,19,2.73,3,3,Business,Freshman
Azria Moore,18,2.17,2,52,Bio Med,Freshman
Manny Wilson,14,0.95,2,14,Computer Science,Freshman
Joe Brown,14,1.23,0,13,Criminal Justice,Junior
Nate Williams,18,2.41,0,56,Business,Sophomore
Emm Lopez,14,3.35,0,21,Culinary,Senior
Josh Wilson,18,1.48,2,0,Business,Junior
Abby Davis,17,1.79,2,58,Early College,Freshman
Vihaan Martin,17,2.08,1,8,Engineering,Freshman
Joe Martinez,19,2.56,1,49,Bio Med,Sophomore
Kelsey Martinez,19,2.35,0,10,Construction,Sophomore
Emm Jackson,14,1.5,1,24,Business,Junior
Sam Gonzalez,15,3.39,2,42,Computer Science,Freshman
Vihaan Jackson,16,0.44,3,55,Culinary,Freshman
Gavin Rodriguez,14,1.49,0,47,Construction,Sophomore
Joe Miller,15,0.75,0,35,Marketing,Senior
Gavin Hernandez,18,4.12,1,30,Marketing,Sophomore
Josh Garcia,14,2.18,0,4,Early College,Senior
Sujay Rodriguez,14,1.14,2,12,Culinary,Sophomore
Sam Smith,18,2.69,2,1,Early College,Freshman
Nate Thomas,16,3.12,0,47,Early Childhood Education,Freshman
Avery Jackson,16,2.87,0,19,Early Childhood Education,Senior
Azria Williams,19,2.45,0,24,Business,Sophomore
Nate Lopez,19,2.4,1,0,Computer Science,Senior
Gavin Williams,15,1.67,1,40,Early College,Junior
Josh Hernandez,15,4.13,1,3,Bio Med,Sophomore
Sam Taylor,18,0.92,0,27,Construction,Junior
Josh Thomas,16,2.13,3,18,Business,Freshman
Gavin Jackson,17,3.91,2,44,Engineering,Freshman
Sujay Johnson,17,3.25,1,24,Early College,Freshman
Josh Jackson,19,3.51,1,34,Engineering,Freshman
Manny Wilson,17,0.57,2,3,Culinary,Freshman
Vihaan Brown,19,1.35,3,46,Criminal Justice,Senior
Josh Garcia,16,1.73,2,57,Early Childhood Education,Senior
Sam Lopez,16,2.37,0,3,Early College,Senior
Cal Johnson,15,0.9,2,19,Early Childhood Education,Senior
Nate Smith,17,3.78,3,48,Business,Freshman
Alice Miller,16,3.27,1,57,Bio Med,Sophomore
Nate Martinez,18,3.03,1,54,Criminal Justice,Freshman
Dutch Martinez,15,1.21,2,11,Business,Senior
Josh Miller,18,0.7,1,12,Business,Sophomore
Sujay Williams,15,3.57,2,1,Computer Science,Freshman
Gavin Anderson,14,4.03,0,16,Marketing,Freshman
Azria Davis,17,0.9,0,6,Bio Med,Junior
Nate Smith,18,2.66,1,58,Engineering,Senior
Sam Thomas,18,3.2,3,42,Computer Science,Sophomore
Gavin Rodriguez,14,3.02,3,39,Business,Freshman
Abby Johnson,17,2.7,1,34,Computer Science,Senior
Nate Wilson,14,1.12,2,55,Computer Science,Junior
Vihaan Miller,14,2.45,3,13,Culinary,Freshman
Cal Jones,17,2.75,0,49,Computer Science,Sophomore
Azria Moore,15,1.69,3,35,Computer Science,Junior
Cal Jackson,17,1.62,1,17,Construction,Sophomore
Abby Rodriguez,17,3.16,1,43,Business,Senior
Cal Martinez,18,3.93,0,33,Business,Freshman
Alice Garcia,17,3.61,1,45,Culinary,Sophomore
Dutch Jones,17,3.19,3,31,Early Childhood Education,Freshman
Vihaan Smith,15,3.73,1,58,Culinary,Sophomore
Gavin Miller,15,0.84,2,28,Criminal Justice,Junior
Cal Wilson,16,2.1,1,7,Criminal Justice,Senior
Manny Thomas,17,0.85,3,25,Construction,Sophomore
Vihaan Moore,16,2.34,0,35,Early Childhood Education,Senior
Abby Williams,17,3.01,1,37,Engineering,Sophomore
Emm Brown,19,0.79,1,13,Bio Med,Junior
Cal Thomas,18,3.69,1,37,Construction,Freshman
Dutch Moore,15,2.11,1,46,Early Childhood Education,Junior
Abby Johnson,15,0.32,2,6,Culinary,Junior
Cal Brown,18,1.41,1,0,Criminal Justice,Freshman
Vihaan Johnson,15,1.92,0,55,Business,Freshman
Gavin Davis,14,3.47,2,16,Criminal Justice,Freshman
Manny Garcia,15,2.18,2,60,Early Childhood Education,Sophomore
Manny Wilson,15,3.47,2,14,Early College,Senior
Cal Rodriguez,17,2.34,1,19,Business,Freshman
Emm Jackson,19,3.97,1,26,Business,Sophomore
Kelsey Rodriguez,14,1.05,3,26,Engineering,Freshman
Azria Martin,19,3.96,1,25,Early Childhood Education,Sophomore
Joe Davis,16,0.57,2,36,Business,Sophomore
Vihaan Taylor,15,2.6,2,1,Engineering,Freshman
Gavin Martin,17,3.52,3,31,Bio Med,Sophomore
Abby Rodriguez,17,2.01,0,13,Marketing,Freshman
