Name,Age,GPA,Credits Completed,Year,Pathway
Keaton Brown,17,1.37,1,Senior,Culinary
Aiden Foster,18,2.17,45,Junior,Computer Science
Kyan Brown,17,3.61,17,Junior,Bio Med
Joe Willaims,18,3.01,36,Freshman,Culinary
Danielle Foster,17,2.87,37,Junior,Business
Ben Anderson,19,2.91,54,Junior,Construction
Kyan Johnson,17,1.49,57,Sophomore,Business
Kyan Miller,14,1.69,24,Sophomore,Bio Med
Emmy Foster,14,3.14,32,Sophomore,Bio Med
Noah Wilson,17,3.13,39,Sophomore,Computer Science
Joe Jones,16,3.68,27,Victory Lap,Early College
Lucian Anderson,15,0.57,29,Junior,Business
Andrew Anderson,18,3.5,25,Senior,Marketing
Elijah Wilson,15,1.5,28,Junior,Computer Science
Mac Jones,17,3.2,51,Senior,Culinary
Emmy Miller,15,3.41,27,Sophomore,Early College
Ben Johnson,19,2.31,24,Junior,Culinary
Keaton Moore,15,4.08,27,Junior,Construction
Kyan DeFreitas,19,2.84,45,Sophomore,Business
Ben Anderson,14,2.25,2,Freshman,Business
Elijah Willaims,17,0.93,16,Victory Lap,Early Childhood Education
Rachel Miller,19,0.59,48,Senior,Engineering
Kyan Foster,19,1.39,30,Senior,Construction
Elijah Moore,17,0.45,0,Freshman,Culinary
Kyan Jones,14,2.15,48,Victory Lap,Marketing
Van Jones,16,3.34,32,Senior,Construction
Lucian Brown,17,1.96,1,Senior,Engineering
Danielle Garcia,19,3.28,28,Senior,Business
Van Anderson,19,3.52,14,Sophomore,Computer Science
Jill DeFreitas,18,0.68,59,Freshman,Construction
Kaden Willaims,15,2.56,34,Junior,Construction
Katerina Smith,16,0.49,58,Victory Lap,Business
Andrew Willaims,17,0.94,32,Senior,Bio Med
Kyan Miller,18,1.32,15,Junior,Culinary
Alexis Garcia,16,2.73,19,Junior,Marketing
Jane Manukyan,18,3.82,15,Senior,Early Childhood Education
Joe Moore,18,3.81,36,Victory Lap,Culinary
Jill Brown,18,1.17,54,Senior,Criminal Justice
Noah Fogarty,17,2.35,3,Freshman,Construction
Keaton Smith,15,0.63,47,Victory Lap,Engineering
Mac Brown,16,2.97,10,Junior,Early College
Marge Anderson,15,1.3,44,Junior,Computer Science
Roman Anderson,15,2.2,50,Sophomore,Construction
Danielle Foster,16,2.06,32,Senior,Computer Science
Joe Moore,17,1.55,19,Senior,Computer Science
Rachel Foster,18,2.68,9,Victory Lap,Marketing
Elijah Davis,19,1.71,60,Sophomore,Early College
Jane Moore,18,2.66,52,Junior,Culinary
Rachel Willaims,17,1.98,38,Senior,Marketing
Eliana Fogarty,18,3.05,31,Sophomore,Culinary
Roman Davis,18,1.72,57,Freshman,Early Childhood Education
Aiden Miller,17,0.3,51,Sophomore,Business
Van Brown,17,2.3,50,Freshman,Criminal Justice
Marge Foster,18,1.48,8,Victory Lap,Bio Med
Elijah Manukyan,15,2.61,19,Victory Lap,Bio Med
Elijah Fogarty,16,2.07,42,Senior,Bio Med
Van Brown,19,3.19,35,Junior,Early Childhood Education
Kyan Willaims,14,0.48,18,Junior,Computer Science
Lucian Wilson,14,3.64,41,Senior,Early Childhood Education
Kaden DeFreitas,18,3.47,60,Junior,Business
Lisa Anderson,19,1.78,2,Sophomore,Marketing
Lucian Willaims,15,3.51,35,Senior,Business
Van Willaims,16,2.46,46,Freshman,Engineering
Alexis Anderson,17,1.27,36,Sophomore,Culinary
Roman Moore,16,3.84,18,Sophomore,Business
Elijah Davis,15,3.94,54,Freshman,Early College
Rachel Willaims,15,1.48,52,Junior,Marketing
Danielle Johnson,17,1.46,31,Senior,Engineering
Aiden Jones,16,0.58,36,Senior,Culinary
Katerina Anderson,15,0.67,13,Victory Lap,Construction
Ben Brown,18,1.81,0,Sophomore,Criminal Justice
Danielle Manukyan,19,2.3,12,Senior,Criminal Justice
Aiden Fogarty,16,2.65,39,Junior,Bio Med
Benedict Brown,16,3.94,6,Junior,Marketing
Ben Brown,15,3.52,38,Victory Lap,Criminal Justice
Jane Anderson,19,3.59,10,Senior,Computer Science
Aiden DeFreitas,14,2.96,11,Sophomore,Business
Jane Johnson,19,2.87,58,Sophomore,Criminal Justice
Andrew Smith,16,2.56,21,Freshman,Early College
Lisa Foster,14,0.83,10,Senior,Early College
Joe Wilson,16,4.28,44,Senior,Engineering
Lisa Anderson,17,1.35,59,Victory Lap,Early College
Noah Johnson,17,3.29,0,Freshman,Engineering
Alexis Garcia,15,1.87,32,Senior,Criminal Justice
Van Garcia,18,3.09,34,Victory Lap,Bio Med
Andrew Davis,19,4.06,8,Sophomore,Marketing
Kyan Jones,17,3.18,5,Senior,Computer Science
Danielle Foster,19,3.41,41,Senior,Early College
Ben Fogarty,16,4.19,9,Freshman,Early College
Ben Smith,15,1.56,0,Junior,Marketing
Katerina Davis,18,0.65,11,Victory Lap,Bio Med
Van Brown,18,2.4,48,Sophomore,Construction
Mac Johnson,16,0.6,32,Victory Lap,Engineering
Benedict Wilson,19,3.01,55,Junior,Computer Science
Emmy Wilson,18,2.66,3,Junior,Bio Med
Emmy Smith,15,1.53,49,Junior,Early Childhood Education
Mac Jones,14,1.62,7,Freshman,Criminal Justice
Benedict Fogarty,15,3.4,51,Freshman,Early Childhood Education
Emma Foster,17,0.65,29,Junior,Marketing
Danielle Manukyan,16,2.06,26,Senior,Engineering
Kaden DeFreitas,14,2.97,10,Victory Lap,Early Childhood Education
Keaton Miller,17,2.04,8,Sophomore,Criminal Justice
Andrew Foster,19,0.65,52,Sophomore,Early Childhood Education
Mac Brown,19,0.85,58,Victory Lap,Engineering
Katerina Smith,18,3.17,25,Sophomore,Early Childhood Education
Marge Moore,19,2.44,38,Senior,Marketing
Rachel Moore,17,3.4,39,Junior,Construction
Van Wilson,18,3.64,17,Junior,Early College
Rachel Garcia,16,1.18,40,Freshman,Business
Eliana Miller,18,3.52,55,Junior,Engineering
Mac Garcia,19,4.02,38,Sophomore,Early College
Marge Smith,18,2.96,49,Freshman,Computer Science
Lisa Davis,18,3.37,1,Senior,Criminal Justice
Emmy DeFreitas,16,3.53,42,Freshman,Culinary
Jane Willaims,14,1.38,39,Senior,Bio Med
Lucian Foster,17,3.98,53,Sophomore,Engineering
Kaden Fogarty,19,3.03,51,Senior,Culinary
Danielle Smith,17,3.15,28,Senior,Culinary
Kyan Manukyan,14,4.05,56,Sophomore,Engineering
Mac Jones,15,2.85,5,Junior,Computer Science
Jill Jones,15,0.33,13,Sophomore,Construction
Elijah Anderson,17,2.46,54,Freshman,Marketing
Ben Smith,16,2.19,37,Senior,Marketing
Elijah Jones,14,2.8,4,Senior,Early College
Jill Miller,19,2.89,32,Victory Lap,Business
Mac Fogarty,17,0.8,38,Junior,Criminal Justice
Van Manukyan,19,4.06,45,Freshman,Early College
Katerina Foster,14,3.79,43,Freshman,Bio Med
Benedict Garcia,18,1.0,0,Victory Lap,Computer Science
Andrew Miller,17,2.77,14,Freshman,Culinary
Rachel DeFreitas,17,1.69,4,Senior,Bio Med
Andrew Smith,17,1.46,37,Junior,Business
Lucian Jones,18,3.95,44,Senior,Computer Science
Katerina DeFreitas,14,1.59,15,Victory Lap,Early Childhood Education
Roman Anderson,18,3.39,39,Freshman,Construction
Kyan Anderson,17,2.8,55,Sophomore,Engineering
Jill Johnson,19,1.15,17,Victory Lap,Construction
Kaden Fogarty,15,1.93,39,Freshman,Business
Marge Anderson,17,1.69,47,Sophomore,Construction
Van Willaims,14,1.81,32,Junior,Early College
Elijah Wilson,16,1.51,46,Sophomore,Business
Keaton Jones,18,1.97,0,Sophomore,Early Childhood Education
Emmy DeFreitas,16,2.85,36,Victory Lap,Construction
Lisa Johnson,19,0.89,59,Sophomore,Computer Science
Eliana Anderson,14,1.05,4,Junior,Early Childhood Education
Jane Davis,15,1.63,30,Freshman,Bio Med
Jane Davis,16,1.17,2,Freshman,Business
Emmy Johnson,19,2.03,28,Junior,Early Childhood Education
Noah Moore,18,2.35,0,Senior,Marketing
Elijah Anderson,16,1.92,50,Victory Lap,Early College
Marge Fogarty,17,2.0,17,Senior,Business
Emma Johnson,19,3.57,13,Sophomore,Business
Alexis Fogarty,14,1.22,49,Victory Lap,Business
Emmy Brown,19,1.21,6,Victory Lap,Computer Science
Emma Jones,15,3.8,47,Sophomore,Marketing
Lucian Garcia,17,2.11,19,Junior,Computer Science
Alexis Wilson,19,3.88,18,Junior,Bio Med
Marge Johnson,18,3.72,24,Freshman,Early College
Katerina Brown,17,0.52,27,Junior,Early Childhood Education
Katerina Garcia,19,2.08,40,Freshman,Engineering
Emmy Garcia,19,0.43,25,Freshman,Marketing
Lucian Willaims,14,4.28,9,Senior,Bio Med
Lisa Moore,15,0.53,20,Sophomore,Criminal Justice
Van DeFreitas,17,0.56,11,Freshman,Marketing
Noah Fogarty,17,2.67,48,Junior,Computer Science
Katerina Manukyan,15,2.44,46,Junior,Bio Med
Lucian Anderson,17,2.81,52,Freshman,Early Childhood Education
Danielle Wilson,15,1.68,41,Victory Lap,Early College
Aiden Manukyan,14,2.72,7,Junior,Early College
Jane Anderson,18,2.71,24,Victory Lap,Bio Med
Emma Garcia,16,2.29,53,Senior,Engineering
Lucian Foster,15,3.1,0,Freshman,Criminal Justice
Lisa Moore,19,4.23,56,Victory Lap,Engineering
Aiden Johnson,17,1.23,11,Senior,Business
Kyan Anderson,18,2.42,34,Victory Lap,Marketing
Emmy DeFreitas,16,2.96,28,Victory Lap,Criminal Justice
Noah Miller,14,1.32,35,Victory Lap,Business
Ben Anderson,15,1.33,18,Freshman,Criminal Justice
Elijah Smith,16,2.98,43,Sophomore,Business
Emma Manukyan,14,1.12,24,Victory Lap,Criminal Justice
Andrew DeFreitas,14,4.09,9,Victory Lap,Culinary
Emma DeFreitas,15,0.39,31,Junior,Bio Med
Van Brown,19,0.47,50,Sophomore,Early College
Andrew Davis,18,0.95,44,Junior,Construction
Roman Brown,14,2.21,9,Victory Lap,Criminal Justice
Andrew Davis,14,1.56,4,Junior,Criminal Justice
Mac Moore,19,1.51,57,Junior,Culinary
Jane Willaims,15,1.65,46,Freshman,Engineering
Eliana Moore,18,1.42,9,Freshman,Computer Science
Benedict Wilson,19,3.97,53,Junior,Early Childhood Education
Rachel Manukyan,19,0.88,29,Victory Lap,Early Childhood Education
Andrew Wilson,15,1.02,51,Junior,Bio Med
Mac Anderson,19,2.76,34,Senior,Early College
Lisa Davis,15,3.56,40,Sophomore,Marketing
Van Manukyan,19,1.45,44,Sophomore,Early College
Marge DeFreitas,19,0.52,6,Freshman,Business
Aiden Johnson,17,0.95,59,Junior,Marketing
Eliana Garcia,17,0.78,12,Victory Lap,Bio Med
Andrew Smith,18,3.17,1,Junior,Early College
Lucian Brown,16,2.46,37,Freshman,Marketing
Marge DeFreitas,17,4.04,41,Freshman,Culinary
Joe Miller,16,0.58,44,Senior,Bio Med
Kaden Smith,17,0.39,39,Freshman,Early College
Emmy Willaims,15,3.93,34,Freshman,Computer Science
Lucian Jones,15,0.77,12,Freshman,Business
Alexis Moore,16,2.88,41,Sophomore,Business
Roman Brown,15,1.56,23,Sophomore,Marketing
Ben Willaims,17,0.68,14,Freshman,Engineering
Eliana Garcia,16,2.75,17,Freshman,Bio Med
Roman Smith,16,2.56,40,Sophomore,Business
Emmy Willaims,16,3.31,12,Junior,Early College
Jane Manukyan,15,0.67,55,Senior,Early College
Kyan Manukyan,17,0.53,7,Sophomore,Business
Marge Smith,18,2.35,26,Junior,Culinary
Marge Miller,14,1.9,5,Senior,Marketing
Marge Manukyan,17,2.24,52,Freshman,Criminal Justice
Alexis Johnson,16,3.01,38,Freshman,Early College
Alexis Smith,17,1.57,16,Senior,Computer Science
Roman Jones,19,3.92,10,Victory Lap,Engineering
Marge Brown,18,1.94,2,Freshman,Early Childhood Education
Mac Brown,19,3.36,26,Senior,Business
Emma Brown,19,3.23,4,Junior,Engineering
Keaton Jones,19,3.52,26,Junior,Computer Science
Keaton Willaims,19,3.36,1,Victory Lap,Bio Med
Aiden Johnson,15,3.29,55,Junior,Criminal Justice
Roman DeFreitas,14,3.13,39,Sophomore,Criminal Justice
Lucian Brown,17,1.79,8,Freshman,Culinary
Van Miller,19,1.59,20,Senior,Culinary
Keaton Smith,14,2.33,9,Senior,Bio Med
Kaden Garcia,17,2.5,25,Junior,Criminal Justice
Aiden Moore,19,1.52,39,Junior,Criminal Justice
Rachel Moore,19,2.18,39,Sophomore,Early Childhood Education
Noah Fogarty,17,2.84,59,Junior,Construction
Elijah Fogarty,17,1.29,53,Senior,Engineering
Benedict DeFreitas,16,2.36,10,Junior,Marketing
Benedict Davis,15,2.61,22,Victory Lap,Computer Science
Emma Wilson,14,2.75,48,Freshman,Culinary
Keaton Brown,19,3.72,30,Senior,Computer Science
Benedict Johnson,15,1.91,4,Junior,Marketing
Roman Wilson,17,3.5,20,Sophomore,Business
Noah Anderson,14,0.63,19,Senior,Marketing
Lucian Moore,17,3.19,57,Sophomore,Criminal Justice
Marge DeFreitas,17,2.18,50,Junior,Culinary
Danielle Garcia,19,3.99,47,Senior,Construction
Roman Wilson,15,0.77,36,Senior,Marketing
Lucian Wilson,16,1.33,46,Junior,Marketing
Ben Jones,16,3.83,54,Senior,Computer Science
Katerina Fogarty,19,1.88,10,Freshman,Marketing
Lisa Garcia,17,2.7,2,Junior,Business
Emmy Wilson,14,0.84,55,Senior,Construction
Emmy Wilson,16,2.87,28,Junior,Early College
Aiden Manukyan,14,1.8,52,Sophomore,Marketing
Noah Jones,16,0.57,46,Junior,Bio Med
Marge Manukyan,14,1.02,5,Sophomore,Construction
Alexis DeFreitas,15,1.75,47,Sophomore,Construction
Lucian Johnson,16,3.23,34,Freshman,Bio Med
Alexis Moore,14,0.87,50,Junior,Computer Science
Benedict Manukyan,17,2.32,15,Victory Lap,Engineering
Jill Wilson,17,3.37,3,Junior,Business
Noah Davis,17,0.82,28,Victory Lap,Culinary
Noah Manukyan,19,0.88,54,Freshman,Bio Med
Lucian Fogarty,19,2.88,30,Junior,Marketing
Van Smith,14,2.18,57,Sophomore,Business
Ben Brown,15,2.73,31,Junior,Marketing
Keaton Fogarty,19,0.63,58,Senior,Construction
Emma Manukyan,18,3.84,60,Victory Lap,Business
Jane Willaims,18,3.21,25,Freshman,Computer Science
Alexis Smith,15,1.9,58,Freshman,Early College
Ben Jones,14,1.42,22,Senior,Marketing
Rachel Manukyan,14,4.12,33,Sophomore,Engineering
Lucian Garcia,19,3.71,1,Senior,Early Childhood Education
Mac Garcia,15,2.49,20,Sophomore,Criminal Justice
Lisa Garcia,14,1.78,0,Sophomore,Early College
Emmy Fogarty,16,2.1,31,Victory Lap,Marketing
Lucian Foster,16,2.55,58,Victory Lap,Early Childhood Education
Kaden Manukyan,17,1.02,16,Junior,Criminal Justice
Kaden Manukyan,18,3.65,20,Senior,Construction
Rachel DeFreitas,18,2.87,18,Senior,Bio Med
Noah Willaims,18,4.14,32,Senior,Business
Ben Miller,17,3.42,1,Junior,Marketing
Joe Jones,17,0.71,60,Senior,Engineering
Jane Foster,19,2.97,25,Freshman,Computer Science
Lisa Davis,15,3.05,21,Junior,Marketing
Alexis Davis,18,1.53,2,Victory Lap,Engineering
Kaden DeFreitas,14,2.22,4,Freshman,Engineering
Lucian Manukyan,14,1.31,49,Freshman,Computer Science
Danielle Smith,19,3.48,46,Junior,Computer Science
Katerina Foster,18,3.29,33,Freshman,Early Childhood Education
Elijah Smith,17,1.98,44,Victory Lap,Construction
Elijah Brown,19,1.44,16,Sophomore,Construction
Ben Garcia,14,1.56,16,Victory Lap,Bio Med
Alexis DeFreitas,15,1.88,5,Senior,Marketing
Kyan Johnson,19,3.04,32,Senior,Business
Jane Wilson,15,1.02,35,Victory Lap,Early College
Katerina Smith,14,1.57,32,Senior,Computer Science
Noah Moore,15,3.73,53,Victory Lap,Culinary
Mac Willaims,19,2.31,26,Freshman,Computer Science
Eliana DeFreitas,19,1.51,47,Sophomore,Engineering
Roman Foster,18,2.63,51,Freshman,Bio Med
Lisa Davis,17,1.93,58,Victory Lap,Bio Med
Danielle DeFreitas,15,3.37,49,Freshman,Marketing
Noah Anderson,18,3.77,38,Junior,Criminal Justice
Noah DeFreitas,18,0.71,0,Sophomore,Early Childhood Education
Ben Willaims,16,3.45,12,Senior,Culinary
Elijah Jones,17,3.24,29,Senior,Construction
Emmy Manukyan,14,0.84,50,Victory Lap,Marketing
Ben Moore,18,2.06,13,Victory Lap,Construction
Kaden Garcia,16,0.94,55,Freshman,Early Childhood Education
Joe Miller,14,2.54,14,Senior,Bio Med
Jane Moore,17,1.27,24,Senior,Business
Jane Foster,19,1.71,31,Senior,Marketing
Kaden Anderson,14,1.0,39,Junior,Early College
Kaden Wilson,16,3.79,7,Junior,Marketing
Marge Foster,18,0.82,1,Junior,Engineering
Emmy Jones,19,1.92,32,Victory Lap,Early Childhood Education
Emmy Wilson,17,0.88,36,Junior,Culinary
Aiden Brown,15,4.28,39,Sophomore,Early College
Emmy DeFreitas,17,1.66,58,Freshman,Early College
Joe Garcia,18,3.68,46,Freshman,Construction
Noah Wilson,15,0.59,4,Freshman,Business
Aiden Johnson,18,3.87,10,Junior,Engineering
Mac Johnson,19,1.69,5,Freshman,Computer Science
Emmy Davis,19,3.18,24,Senior,Criminal Justice
Roman Willaims,16,3.88,16,Senior,Early College
Joe Moore,19,3.43,47,Senior,Computer Science
Jane Wilson,17,1.33,21,Freshman,Culinary
Marge Fogarty,18,0.66,33,Junior,Culinary
Jill Manukyan,16,3.3,9,Freshman,Culinary
Rachel Smith,19,0.32,19,Freshman,Early Childhood Education
Kaden Jones,17,3.2,1,Senior,Culinary
Jill Miller,18,1.69,22,Junior,Culinary
Joe Fogarty,15,1.47,0,Freshman,Engineering
Andrew Johnson,17,2.5,1,Sophomore,Computer Science
Lucian Anderson,19,0.98,24,Freshman,Criminal Justice
Van Brown,17,2.25,51,Senior,Engineering
Rachel Foster,14,1.99,36,Junior,Early Childhood Education
Andrew Johnson,15,1.36,2,Victory Lap,Bio Med
Aiden Garcia,15,2.35,32,Victory Lap,Business
Lucian Willaims,15,2.66,57,Victory Lap,Computer Science
Eliana Davis,18,1.51,56,Sophomore,Early College
Lisa DeFreitas,18,2.53,2,Junior,Computer Science
Emma Davis,14,4.08,14,Freshman,Construction
Noah Foster,18,3.91,28,Victory Lap,Culinary
Mac Willaims,19,0.94,49,Victory Lap,Culinary
Katerina Miller,19,1.14,19,Freshman,Criminal Justice
Rachel Wilson,17,1.6,50,Sophomore,Construction
Jill Foster,15,2.49,13,Junior,Marketing
Jill Wilson,14,2.05,13,Sophomore,Business
Lucian Moore,16,2.38,32,Sophomore,Culinary
Mac Garcia,15,2.96,44,Victory Lap,Culinary
Emma Willaims,19,1.4,35,Sophomore,Marketing
Emmy Garcia,17,2.31,21,Junior,Construction
Andrew Johnson,16,1.1,13,Victory Lap,Criminal Justice
Roman Garcia,16,2.43,2,Victory Lap,Criminal Justice
Kyan Fogarty,17,2.78,28,Sophomore,Early Childhood Education
Emma Willaims,14,2.23,43,Victory Lap,Marketing
Noah Anderson,15,1.92,49,Victory Lap,Marketing
Andrew Wilson,16,1.27,48,Junior,Marketing
Alexis Miller,19,2.5,0,Freshman,Construction
Lisa Jones,16,3.56,58,Senior,Engineering
Kaden Fogarty,19,4.03,25,Sophomore,Computer Science
Aiden Jones,17,2.31,38,Junior,Marketing
Andrew Moore,18,0.78,3,Freshman,Early Childhood Education
Emmy Fogarty,14,3.74,37,Sophomore,Engineering
Andrew Brown,18,3.85,16,Senior,Early College
Van Moore,18,2.24,51,Junior,Early Childhood Education
Benedict Anderson,15,3.36,43,Sophomore,Bio Med
Alexis Willaims,17,4.14,19,Victory Lap,Culinary
Lucian Willaims,16,1.67,11,Freshman,Business
Emmy Moore,16,0.79,4,Sophomore,Culinary
Marge Smith,18,2.25,58,Freshman,Marketing
Joe Miller,16,3.88,12,Junior,Culinary
Danielle Willaims,18,1.76,45,Junior,Marketing
Mac Johnson,14,1.71,24,Freshman,Early College
Marge Anderson,15,4.23,55,Freshman,Criminal Justice
Elijah Garcia,17,2.33,17,Victory Lap,Early College
Emma Smith,15,0.93,47,Freshman,Criminal Justice
Mac Jones,18,0.9,58,Sophomore,Criminal Justice
Benedict Johnson,18,3.23,50,Freshman,Criminal Justice
Emmy Anderson,19,3.7,4,Freshman,Engineering
Roman Anderson,17,3.39,52,Sophomore,Construction
Katerina Moore,18,0.93,30,Junior,Engineering
Ben DeFreitas,14,1.74,49,Senior,Criminal Justice
Benedict Wilson,18,3.59,12,Victory Lap,Construction
Elijah Wilson,18,3.56,21,Junior,Computer Science
Van Johnson,19,0.35,18,Sophomore,Early Childhood Education
Emma Brown,17,3.71,34,Junior,Bio Med
Rachel Garcia,16,2.59,9,Senior,Construction
Noah Smith,17,0.71,18,Junior,Bio Med
Lisa Jones,14,0.66,14,Sophomore,Computer Science
Keaton Fogarty,15,2.54,41,Senior,Culinary
Lisa Foster,17,4.21,56,Junior,Bio Med
Emmy Smith,19,1.75,0,Sophomore,Bio Med
Lucian Wilson,19,0.55,12,Victory Lap,Early Childhood Education
Elijah Wilson,15,3.64,41,Freshman,Early College
Ben Miller,19,2.91,12,Sophomore,Criminal Justice
Danielle Willaims,15,0.94,30,Victory Lap,Engineering
Jill DeFreitas,15,3.76,59,Senior,Criminal Justice
Van Wilson,19,3.05,24,Sophomore,Culinary
Lisa Garcia,14,0.5,28,Freshman,Early College
Emmy Brown,15,1.55,22,Senior,Construction
Lucian Willaims,19,2.66,4,Junior,Criminal Justice
Eliana Garcia,14,3.59,46,Freshman,Early College
Noah Willaims,15,3.1,55,Junior,Business
Joe Smith,15,1.48,39,Victory Lap,Construction
Lucian Jones,14,3.62,59,Sophomore,Culinary
Roman Jones,14,1.19,48,Senior,Early College
Emma Fogarty,15,0.97,54,Victory Lap,Criminal Justice
Benedict Brown,18,3.15,1,Freshman,Engineering
Eliana Garcia,15,0.74,18,Freshman,Marketing
Mac Wilson,15,3.62,50,Victory Lap,Business
Noah Moore,17,4.2,31,Freshman,Business
Kaden DeFreitas,14,2.13,44,Junior,Early Childhood Education
Kaden Johnson,19,0.97,33,Junior,Culinary
Ben Willaims,19,2.4,54,Victory Lap,Marketing
Katerina Miller,19,2.74,30,Junior,Early Childhood Education
Katerina Moore,14,1.75,25,Sophomore,Criminal Justice
Noah Davis,15,3.56,38,Junior,Computer Science
Jill Wilson,15,1.44,46,Victory Lap,Engineering
Elijah Willaims,19,2.53,19,Sophomore,Construction
Ben Fogarty,17,1.88,58,Junior,Marketing
Elijah Wilson,16,1.07,51,Sophomore,Business
Aiden DeFreitas,17,3.73,14,Junior,Criminal Justice
Elijah Garcia,19,2.4,1,Sophomore,Bio Med
Benedict Anderson,19,2.39,13,Senior,Engineering
Benedict Foster,17,2.23,53,Freshman,Engineering
Ben Jones,15,1.09,19,Victory Lap,Computer Science
Jane Davis,16,0.73,21,Junior,Early Childhood Education
Lucian Jones,15,3.82,60,Victory Lap,Construction
Andrew DeFreitas,19,2.85,56,Sophomore,Early Childhood Education
Keaton Willaims,18,1.43,54,Freshman,Early Childhood Education
Kaden Foster,17,4.09,14,Freshman,Early College
Katerina Garcia,15,2.52,56,Sophomore,Marketing
Roman Jones,15,2.13,28,Sophomore,Marketing
Ben Foster,17,1.29,49,Sophomore,Bio Med
Emmy Brown,19,2.38,9,Sophomore,Construction
Elijah Johnson,14,1.85,55,Victory Lap,Culinary
Roman Johnson,18,4.27,34,Sophomore,Criminal Justice
Emmy Garcia,16,3.08,34,Senior,Engineering
Ben DeFreitas,14,2.41,1,Senior,Marketing
Andrew Miller,15,0.87,18,Victory Lap,Bio Med
Kaden Garcia,18,0.79,6,Freshman,Engineering
Lucian Miller,16,3.02,48,Victory Lap,Criminal Justice
Rachel Wilson,18,2.1,51,Junior,Business
Keaton Smith,15,3.42,28,Freshman,Business
Katerina Jones,14,0.66,38,Senior,Criminal Justice
Lucian Foster,15,3.11,35,Freshman,Business
Emmy Davis,16,1.02,15,Junior,Culinary
Alexis Foster,14,1.46,25,Freshman,Early College
Aiden Moore,14,2.97,46,Senior,Engineering
Kaden Anderson,14,3.76,8,Senior,Marketing
Jill Garcia,16,2.37,58,Senior,Construction
Benedict Johnson,14,3.29,54,Junior,Business
