Name,Age,GPA,Sports_Played,Credits_Completed,Major,Year
Emma Clark,25,2.14,3,40,Biology,Freshman
Mia Gonzalez,19,2.46,0,16,Business,Graduate
Charlotte Ramirez,25,2.96,2,1,Sociology,Sophomore
Mia Hernandez,23,2.5,2,75,Philosophy,Senior
John Gonzalez,18,2.38,2,44,Art,Freshman
Sarah Jones,20,2.2,0,69,Art,Graduate
David Lewis,19,3.49,3,60,Mathematics,Sophomore
Chris Williams,19,3.15,0,26,History,Graduate
John Hernandez,20,3.52,1,35,Literature,Graduate
James Harris,23,2.21,0,75,Biology,Junior
Harper Harris,19,2.58,3,33,Economics,Graduate
Emma Thompson,19,3.15,1,98,Sociology,Junior
Matthew Moore,25,3.36,1,28,Science,Junior
Ethan Ramirez,18,2.83,2,119,Engineering,Graduate
Laura Hernandez,19,3.29,0,71,Economics,Sophomore
John Garcia,18,2.2,0,39,Psychology,Junior
Abigail Johnson,18,2.73,2,8,Sociology,Sophomore
Lucas Ramirez,24,2.46,2,109,Business,Junior
Joseph Miller,19,2.81,0,34,Computer Science,Senior
Daniel Perez,23,2.57,1,74,Art,Freshman
Sarah Davis,20,3.42,0,13,Science,Sophomore
Isabella Lee,22,3.62,1,65,Business,Senior
James Taylor,21,3.69,2,117,Art,Sophomore
Joseph Moore,25,2.97,1,104,Engineering,Senior
James Smith,25,3.02,1,15,Mathematics,Senior
Olivia Davis,22,3.3,0,28,Physics,Junior
Harper Thompson,24,2.29,1,101,Psychology,Graduate
David Lewis,22,3.04,0,36,History,Graduate
Daniel Clark,18,2.11,0,57,Computer Science,Sophomore
Samuel Williams,19,2.5,0,50,Biology,Graduate
Chris Lee,19,3.99,0,98,Science,Graduate
Sarah Anderson,24,3.39,2,34,Chemistry,Graduate
Isabella White,19,2.86,3,91,Psychology,Sophomore
Mia Hernandez,21,3.43,0,106,Art,Junior
Charlotte Sanchez,22,2.23,0,74,Sociology,Senior
John Davis,24,3.31,1,14,Physics,Sophomore
Elijah Lopez,22,3.73,1,16,Sociology,Senior
James Brown,21,3.41,2,15,Psychology,Graduate
Joseph Miller,18,3.33,1,49,Biology,Junior
Emily Johnson,24,3.88,3,86,Mathematics,Senior
Abigail Smith,21,2.31,1,106,Chemistry,Junior
David Moore,19,2.1,0,89,Literature,Freshman
Joseph Harris,22,3.94,2,44,Science,Junior
Amelia Smith,24,3.56,2,76,Science,Freshman
Isabella Taylor,19,2.78,2,26,Computer Science,Freshman
Sarah Martin,21,3.81,3,104,Business,Freshman
Harper Hernandez,18,3.35,2,68,Psychology,Sophomore
Sophia Clark,19,2.23,2,61,Business,Junior
James Johnson,21,2.6,1,102,Psychology,Junior
Alex Miller,24,2.51,2,11,Sociology,Junior
Matthew Miller,19,2.24,2,119,Art,Senior
Chris Thomas,20,3.97,0,3,Literature,Graduate
Harper Jones,24,2.19,0,111,Economics,Sophomore
Benjamin Garcia,19,2.55,2,8,Literature,Freshman
Charlotte Davis,21,2.7,1,65,Psychology,Graduate
Elijah Jackson,25,2.59,2,35,Biology,Senior
Chris Thomas,18,2.79,1,42,Chemistry,Freshman
Matthew Ramirez,20,2.44,3,12,Chemistry,Freshman
Sarah Anderson,24,2.08,3,4,Physics,Senior
Lucas Lewis,23,2.6,3,38,History,Senior
Charlotte Jones,22,2.72,1,66,Philosophy,Senior
Abigail Thompson,18,2.71,2,95,Engineering,Freshman
Laura Jackson,19,3.65,2,31,Philosophy,Senior
Emily Lee,19,2.95,3,16,Philosophy,Sophomore
Michael Garcia,18,3.54,1,10,Philosophy,Senior
Evelyn Williams,24,2.01,1,54,Philosophy,Graduate
James Robinson,22,2.38,3,117,Economics,Junior
Olivia Thomas,21,3.58,1,94,Literature,Graduate
Chris Ramirez,22,3.99,2,18,Philosophy,Senior
James Thomas,25,2.17,0,91,Sociology,Junior
Chris Johnson,25,2.75,0,54,Science,Senior
David Miller,21,3.37,2,4,Chemistry,Freshman
Evelyn Jackson,22,3.89,3,70,Science,Freshman
Benjamin Davis,19,2.09,0,75,Biology,Senior
Sarah Gonzalez,24,3.36,0,101,Mathematics,Sophomore
Harper Davis,22,3.8,2,71,Psychology,Senior
Katie Rodriguez,23,3.59,1,26,Chemistry,Junior
Laura Robinson,25,2.9,3,100,Art,Freshman
Emily Wilson,22,2.12,2,103,Biology,Senior
Isabella Jackson,18,3.38,1,34,Psychology,Freshman
Sarah Rodriguez,19,3.01,1,73,Science,Junior
Harper Martinez,23,2.53,2,90,Mathematics,Sophomore
Chris Garcia,22,3.59,3,68,Chemistry,Graduate
Andrew Hernandez,21,3.35,2,9,Philosophy,Senior
Amelia Rodriguez,25,3.92,1,107,Economics,Graduate
Emily Smith,20,3.67,2,32,Engineering,Sophomore
Alex Harris,25,2.62,0,4,Physics,Freshman
Matthew Davis,22,3.76,1,40,Computer Science,Senior
Ethan Martinez,23,2.68,3,13,Literature,Graduate
Emma Perez,24,3.08,2,83,Philosophy,Graduate
John Thompson,21,3.13,0,55,Physics,Freshman
Emma Smith,23,2.64,0,34,Chemistry,Freshman
Michael Clark,23,3.02,1,115,Economics,Junior
Andrew Robinson,18,3.99,2,69,Philosophy,Sophomore
Olivia Perez,21,3.46,2,108,Engineering,Senior
Benjamin Thompson,21,3.45,3,84,Sociology,Graduate
Chris Thomas,22,3.79,0,34,Psychology,Senior
Harper Clark,22,3.77,3,59,Computer Science,Sophomore
Elijah Rodriguez,24,2.8,1,68,Engineering,Senior
Emma Anderson,18,3.61,2,16,Biology,Sophomore
Matthew Rodriguez,25,2.76,2,61,Chemistry,Sophomore
Charlotte Thompson,20,2.61,3,116,Art,Sophomore
Mia Thompson,22,2.72,3,111,Economics,Junior
Emily Smith,21,2.38,2,36,Mathematics,Sophomore
Jane Smith,25,3.62,1,11,Literature,Freshman
Amelia Martin,22,3.24,3,65,Business,Sophomore
Chris Robinson,24,2.66,1,64,Sociology,Junior
Olivia Hernandez,18,3.87,3,8,Engineering,Graduate
Mia Smith,22,2.87,0,53,Computer Science,Graduate
Katie Moore,19,2.46,0,17,Engineering,Senior
Joseph Davis,22,2.25,1,99,Physics,Junior
Joseph Lopez,25,3.93,0,65,Literature,Senior
Ethan Clark,23,2.88,0,41,Engineering,Junior
Ethan Martin,25,2.51,3,76,Mathematics,Freshman
Katie Smith,18,2.4,1,120,Engineering,Freshman
Elijah Thompson,23,3.45,2,63,Engineering,Sophomore
Michael Lee,19,3.42,0,108,Art,Junior
Laura Garcia,18,2.64,2,8,Psychology,Senior
John Taylor,21,3.38,0,113,Mathematics,Junior
Joseph Thompson,18,3.72,3,63,Mathematics,Junior
Laura Robinson,25,2.74,1,92,Engineering,Graduate
Laura Johnson,21,2.76,1,19,Engineering,Graduate
Chris Hernandez,22,3.09,2,2,Psychology,Sophomore
Ethan Hernandez,23,3.71,3,107,Business,Freshman
Harper Thomas,19,3.06,1,57,Psychology,Graduate
James Moore,24,2.86,1,61,Chemistry,Junior
James Davis,18,3.04,3,111,Computer Science,Junior
Joseph Jackson,20,3.15,1,92,Chemistry,Graduate
Emily Williams,18,2.52,2,66,Literature,Freshman
Michael Brown,18,4.0,1,47,Science,Senior
Andrew Davis,21,3.05,0,107,Mathematics,Freshman
Isabella White,24,3.67,0,106,Engineering,Graduate
Michael Harris,18,3.66,2,106,Engineering,Sophomore
Isabella Martin,18,2.92,1,2,Economics,Sophomore
Katie Jackson,20,3.5,0,63,Economics,Junior
Andrew Miller,25,2.76,1,99,Art,Junior
Evelyn Taylor,23,3.52,0,120,Biology,Sophomore
Michael Sanchez,18,3.9,2,70,Art,Sophomore
Jane Smith,24,3.75,2,113,Mathematics,Graduate
Harper Jones,24,2.5,0,48,Physics,Sophomore
Benjamin Smith,25,2.12,1,94,Psychology,Junior
Katie Clark,20,3.24,3,116,Psychology,Senior
Charlotte Jackson,21,3.84,3,117,Business,Junior
Chris Sanchez,23,2.99,3,56,Biology,Freshman
Olivia Thomas,22,3.52,0,95,Physics,Graduate
Charlotte Miller,21,2.27,2,75,Computer Science,Freshman
Sarah Jackson,18,2.73,1,119,Philosophy,Junior
Lucas Jones,18,2.11,2,92,Art,Graduate
John Williams,25,2.65,0,58,Biology,Senior
Joseph Robinson,20,2.8,3,94,Mathematics,Junior
David Wilson,18,2.31,1,82,Business,Sophomore
Amelia Lewis,21,2.04,3,4,Philosophy,Senior
Michael Thomas,24,2.32,2,111,Computer Science,Sophomore
Chris Lee,18,2.79,0,50,Psychology,Senior
Lucas Clark,20,2.15,2,13,Business,Freshman
Emma Lewis,20,3.66,2,56,Economics,Senior
Andrew Garcia,18,3.35,0,39,Art,Sophomore
Laura Hernandez,20,2.69,2,58,History,Freshman
Sophia Rodriguez,20,2.68,1,93,Sociology,Senior
Sarah Garcia,20,3.57,1,47,Engineering,Senior
Isabella Sanchez,24,3.83,1,100,Psychology,Freshman
Amelia Sanchez,23,3.01,1,4,Literature,Junior
Amelia Anderson,18,2.53,1,106,Art,Freshman
Emily Ramirez,24,2.61,0,79,Chemistry,Graduate
Harper Martinez,18,2.9,2,119,Psychology,Senior
Andrew Wilson,19,3.42,2,61,Business,Sophomore
David Martin,24,2.18,2,29,Mathematics,Senior
Emily Robinson,22,2.27,0,50,Chemistry,Senior
Elijah Davis,22,2.01,0,71,Philosophy,Freshman
Jane Harris,19,2.29,1,97,Philosophy,Senior
Mia Johnson,23,2.94,1,3,Computer Science,Senior
Daniel Ramirez,21,2.14,1,45,Literature,Freshman
Matthew Martinez,22,3.68,1,21,History,Graduate
Joseph Lopez,25,3.5,3,49,Computer Science,Freshman
Emily Wilson,21,3.44,3,97,Psychology,Graduate
Olivia Martin,19,3.02,1,62,Mathematics,Senior
Evelyn Lewis,21,3.56,0,46,Chemistry,Sophomore
Andrew Gonzalez,23,2.35,0,73,Philosophy,Sophomore
Jane Rodriguez,23,3.11,0,120,Sociology,Junior
Mia Lee,24,2.39,3,8,Economics,Senior
Emily Lewis,18,2.01,1,75,Mathematics,Junior
Samuel Martinez,18,3.34,1,35,Chemistry,Senior
Katie Miller,23,2.17,0,119,Literature,Graduate
James Rodriguez,19,2.85,2,66,Economics,Senior
Ethan Robinson,25,3.56,1,119,Engineering,Junior
Emma Wilson,25,2.26,3,95,Mathematics,Sophomore
Mia Clark,23,2.87,2,86,History,Freshman
Daniel Harris,22,3.8,3,55,Psychology,Graduate
David Thomas,19,2.97,0,69,Physics,Graduate
Olivia Lopez,22,3.07,1,17,Economics,Junior
Benjamin Hernandez,21,3.8,0,58,Philosophy,Junior
Chris Smith,19,3.45,1,67,Business,Junior
James Robinson,21,3.25,3,64,Literature,Sophomore
Charlotte Lewis,20,2.71,2,40,Art,Senior
Emily Wilson,24,2.16,0,66,History,Senior
Matthew Rodriguez,21,3.04,0,51,Physics,Graduate
Michael Sanchez,23,2.17,1,14,Science,Sophomore
Andrew Anderson,18,3.29,3,59,Science,Senior
Elijah Jackson,24,2.5,3,12,Biology,Junior
Mia Wilson,20,3.92,1,114,Economics,Senior
Michael Brown,23,3.62,1,88,Mathematics,Senior
Olivia Jackson,24,2.88,3,90,Art,Senior
Elijah Brown,20,2.62,3,72,Art,Senior
Samuel Hernandez,24,3.43,1,36,Business,Freshman
John Martinez,24,2.27,1,13,History,Junior
Emily Davis,25,3.8,1,25,Chemistry,Graduate
Daniel White,19,3.58,0,25,Computer Science,Graduate
Mia Martinez,23,3.58,2,15,Physics,Sophomore
Elijah Hernandez,20,3.37,1,79,Computer Science,Graduate
Alex Perez,20,3.11,2,98,Mathematics,Junior
Emily Martinez,24,3.11,3,32,Business,Junior
Benjamin Miller,19,2.43,0,83,Psychology,Graduate
Samuel Garcia,20,2.08,0,26,Computer Science,Freshman
Abigail Davis,22,3.21,0,108,History,Senior
Sophia Williams,18,2.0,1,90,Literature,Sophomore
Elijah Harris,22,2.04,0,30,Economics,Graduate
Abigail Taylor,23,3.15,2,84,Economics,Sophomore
Evelyn Jackson,20,2.92,0,40,Physics,Freshman
Emily Ramirez,22,3.48,1,51,Philosophy,Junior
Matthew Martin,22,2.67,0,56,Biology,Senior
Mia White,18,3.33,3,2,Art,Sophomore
Katie Williams,24,3.79,2,54,Sociology,Graduate
Andrew Robinson,23,3.75,2,80,Philosophy,Senior
Chris White,25,3.93,2,99,Chemistry,Graduate
David Harris,20,3.26,3,34,Mathematics,Junior
Isabella Brown,24,3.5,0,70,Art,Junior
Mia Lopez,25,2.58,0,75,Computer Science,Junior
Samuel Jackson,25,3.23,0,20,Biology,Junior
David Harris,23,3.33,3,115,Computer Science,Junior
Alex Sanchez,20,3.87,2,22,Engineering,Senior
James Clark,23,2.25,0,89,Engineering,Junior
Mia Robinson,24,3.7,3,34,Computer Science,Junior
Emma Thompson,23,2.41,0,85,Science,Junior
Sarah Johnson,20,2.57,1,60,Economics,Sophomore
Alex Moore,24,2.08,0,99,Physics,Freshman
Samuel Lopez,25,3.34,0,38,Science,Freshman
Emily Lewis,20,2.79,0,1,Computer Science,Freshman
David Martin,21,2.18,2,34,Literature,Sophomore
Mia Martin,20,3.23,1,108,Science,Freshman
Joseph Martinez,22,2.29,2,111,Science,Freshman
John Wilson,22,3.76,1,90,Art,Junior
Elijah Taylor,18,3.93,0,5,Philosophy,Junior
Emma Rodriguez,18,3.62,3,82,Biology,Freshman
Olivia Rodriguez,21,3.71,2,77,Psychology,Junior
Emily Brown,23,3.65,2,64,Computer Science,Freshman
Harper Martinez,20,2.46,2,60,Chemistry,Sophomore
Chris Harris,19,2.57,3,0,Engineering,Graduate
Harper Clark,24,3.0,0,37,Mathematics,Freshman
Chris Martinez,24,3.6,1,4,Economics,Freshman
Ethan Davis,21,2.74,2,78,Art,Freshman
John Sanchez,19,2.53,0,25,Economics,Senior
Benjamin Thompson,19,3.7,2,72,Business,Freshman
David Taylor,21,2.32,1,5,Biology,Junior
Sophia Smith,25,3.9,0,18,Art,Graduate
Daniel Gonzalez,22,3.41,1,1,Engineering,Graduate
Amelia Williams,22,2.69,0,33,Business,Sophomore
Andrew Rodriguez,20,2.66,2,18,Engineering,Senior
Lucas Garcia,21,2.58,2,21,Science,Graduate
Jane Martinez,25,3.78,3,115,History,Graduate
Sophia Robinson,25,2.28,3,16,History,Senior
Elijah Martinez,23,2.99,1,7,Literature,Graduate
Alex Martin,21,3.85,1,60,Physics,Senior
Laura Perez,25,2.33,2,76,Mathematics,Senior
Samuel Gonzalez,25,2.06,3,17,Literature,Sophomore
Harper White,22,2.67,1,73,Computer Science,Junior
Evelyn Lopez,23,2.08,1,13,History,Senior
Mia Wilson,25,2.42,2,113,Sociology,Junior
Sophia Rodriguez,21,3.88,3,118,History,Sophomore
David Clark,25,2.6,3,109,Sociology,Junior
Amelia Lewis,23,2.16,3,83,Biology,Junior
Charlotte Lopez,22,2.0,0,74,Biology,Graduate
Lucas Rodriguez,18,2.45,2,6,Business,Freshman
Lucas Ramirez,19,2.85,2,61,Sociology,Sophomore
Michael Clark,21,2.15,3,10,Science,Senior
Charlotte Lewis,18,2.65,2,9,Literature,Sophomore
Lucas Rodriguez,23,3.0,1,1,Literature,Freshman
Sophia Hernandez,24,2.19,3,105,Physics,Junior
Harper Taylor,25,2.64,0,35,Philosophy,Junior
Lucas Sanchez,19,2.99,0,61,Sociology,Sophomore
Emily Moore,20,3.48,2,110,Science,Freshman
Joseph Jones,19,3.47,1,64,Literature,Senior
David Jackson,25,3.08,2,94,Science,Freshman
Evelyn Thompson,22,3.84,0,77,Art,Sophomore
Andrew Lee,19,2.38,2,40,Business,Graduate
Amelia Miller,23,2.11,0,2,Science,Junior
David Lee,23,2.21,1,59,Economics,Graduate
James Jackson,25,2.55,2,104,Engineering,Senior
Abigail Ramirez,25,2.24,2,53,Psychology,Graduate
Abigail Moore,18,2.23,0,90,Engineering,Freshman
Charlotte Perez,19,3.73,1,109,Chemistry,Freshman
David Moore,20,2.14,1,104,Business,Senior
Emma Jones,22,2.99,0,36,Chemistry,Freshman
John Perez,18,3.45,2,53,Art,Freshman
Benjamin Martin,24,2.26,1,61,Computer Science,Sophomore
Elijah Robinson,24,3.12,2,3,Engineering,Freshman
Laura Anderson,24,3.79,1,78,Biology,Freshman
Isabella Gonzalez,18,3.23,2,118,Art,Senior
Jane Robinson,25,2.84,1,26,Sociology,Sophomore
Alex Taylor,23,2.47,2,59,Art,Freshman
Sarah Harris,19,2.66,0,52,Psychology,Freshman
Ethan Jackson,21,3.42,1,44,Engineering,Graduate
Jane Jackson,24,2.63,1,59,Economics,Sophomore
Emma Taylor,20,2.08,1,35,Literature,Junior
Emily Smith,21,2.35,1,5,Business,Graduate
Laura Wilson,21,3.81,1,20,Psychology,Senior
Emily Martinez,24,2.87,0,59,Mathematics,Freshman
John Martin,19,2.05,3,73,Art,Graduate
Amelia White,24,2.37,1,100,Philosophy,Senior
Joseph Robinson,20,2.85,0,7,Physics,Senior
Samuel Lewis,19,2.4,1,115,Biology,Senior
David Garcia,24,3.4,2,73,Psychology,Freshman
Joseph Rodriguez,22,2.48,2,111,Mathematics,Graduate
Isabella Miller,23,3.11,3,62,Business,Junior
Ethan Sanchez,20,3.18,0,29,Science,Freshman
Evelyn Wilson,23,3.35,0,95,Physics,Senior
Sarah Davis,25,3.43,3,16,Physics,Freshman
Amelia Brown,25,3.95,2,116,Mathematics,Junior
Jane Martin,25,3.23,1,63,Sociology,Freshman
Evelyn Martinez,23,3.76,0,111,Economics,Graduate
Charlotte Williams,25,2.89,2,68,Literature,Sophomore
David Jackson,21,2.54,3,92,Engineering,Graduate
Katie Garcia,20,3.13,0,10,Literature,Junior
James Perez,21,3.71,2,68,Science,Sophomore
Harper Jackson,20,2.84,1,39,Psychology,Graduate
Samuel Lopez,18,3.76,2,25,Computer Science,Graduate
Lucas Williams,18,2.08,2,64,Physics,Senior
Ethan Thompson,24,3.63,2,23,Sociology,Freshman
Katie Martin,18,2.15,0,41,Psychology,Freshman
Chris Clark,25,2.02,0,34,Physics,Freshman
Sophia Gonzalez,23,2.39,0,55,Economics,Junior
Joseph Brown,23,2.81,0,49,Sociology,Senior
Chris Anderson,19,3.4,2,82,Business,Freshman
Evelyn Lee,25,2.12,3,79,Computer Science,Sophomore
Elijah Thompson,22,3.34,3,96,Engineering,Junior
John Lopez,25,2.05,1,84,History,Junior
Laura Jackson,23,3.26,3,107,Physics,Graduate
Harper Jones,18,3.16,2,73,Engineering,Junior
Ethan Davis,18,2.61,3,106,Chemistry,Junior
Emma Martinez,19,3.5,3,88,Science,Sophomore
Isabella Miller,20,3.65,1,18,Literature,Sophomore
Evelyn Garcia,23,2.99,0,73,Computer Science,Junior
Katie Ramirez,19,2.93,2,62,Philosophy,Graduate
Michael Rodriguez,21,2.73,1,18,Psychology,Graduate
Sarah Martin,23,2.82,0,93,Mathematics,Sophomore
Jane Clark,18,3.76,3,52,Computer Science,Graduate
Ethan Thomas,19,2.98,0,104,Chemistry,Freshman
Laura Williams,18,3.63,3,35,Computer Science,Senior
Charlotte Moore,25,2.32,2,117,Literature,Sophomore
Lucas Clark,24,2.96,0,95,Philosophy,Senior
Andrew White,23,2.55,1,15,History,Junior
Laura Robinson,18,3.74,3,64,Science,Sophomore
Evelyn Jones,22,2.69,0,71,Business,Sophomore
Laura Lee,19,3.49,0,39,Economics,Sophomore
Michael Rodriguez,25,2.53,1,91,Business,Freshman
Laura Thomas,25,2.97,1,55,Economics,Sophomore
Lucas Hernandez,18,2.24,3,103,Art,Graduate
Michael Sanchez,18,2.13,3,118,History,Graduate
Mia Lee,19,3.66,2,29,Science,Graduate
Chris Gonzalez,20,3.52,1,74,Engineering,Senior
Sophia Martin,18,2.66,3,79,Business,Graduate
Lucas Harris,21,3.05,2,25,Sociology,Graduate
Benjamin Martin,18,3.17,0,44,Business,Sophomore
Mia Martinez,22,3.37,3,96,Literature,Junior
Chris Robinson,25,2.75,1,63,Psychology,Freshman
Daniel Williams,22,2.52,1,35,Biology,Junior
Evelyn Thomas,23,2.5,3,73,Science,Senior
John Ramirez,22,3.06,1,1,Biology,Graduate
Michael White,18,2.52,2,9,Economics,Sophomore
Alex Thomas,20,2.59,2,118,Mathematics,Junior
Abigail Garcia,21,2.1,1,48,Mathematics,Graduate
Emma Johnson,23,3.39,3,86,Business,Freshman
Matthew Martinez,18,2.13,2,33,Physics,Graduate
Abigail Thompson,25,3.87,2,59,Literature,Sophomore
James Davis,18,3.46,0,94,Mathematics,Junior
David Martinez,24,3.59,2,28,Biology,Graduate
Mia Wilson,22,3.71,3,57,Literature,Sophomore
Charlotte Perez,23,2.99,3,21,Business,Sophomore
Sarah Davis,18,2.19,2,70,Psychology,Junior
Sophia Wilson,22,3.1,0,32,Literature,Junior
Katie Martinez,18,2.62,2,38,Economics,Graduate
Harper Davis,25,3.65,2,16,Economics,Freshman
Jane Ramirez,23,2.5,2,62,Computer Science,Freshman
Laura Jones,20,3.85,0,14,Science,Junior
Charlotte Rodriguez,23,2.19,1,74,Physics,Freshman
Charlotte Robinson,25,3.61,1,118,Engineering,Graduate
Samuel Brown,18,2.92,1,42,Physics,Junior
Harper Miller,25,3.46,2,32,Sociology,Junior
Andrew Johnson,23,2.29,1,5,History,Graduate
Michael Taylor,20,3.99,0,103,Science,Junior
Michael White,21,3.82,0,72,Mathematics,Sophomore
Mia Moore,19,2.07,3,43,Philosophy,Junior
Lucas Lopez,22,2.67,0,23,Economics,Junior
Matthew Wilson,23,2.16,3,11,Physics,Junior
Amelia Lee,25,2.97,2,42,Computer Science,Junior
David Miller,21,3.22,2,55,Chemistry,Junior
Mia Anderson,21,2.78,1,91,Biology,Sophomore
Chris Smith,23,3.71,2,92,Science,Senior
Samuel Anderson,22,3.6,2,59,Mathematics,Senior
Elijah Robinson,19,2.07,1,9,Philosophy,Junior
Benjamin Davis,19,3.51,0,1,Psychology,Graduate
Samuel Jackson,20,3.35,0,64,Engineering,Sophomore
David Ramirez,23,3.75,0,20,Chemistry,Freshman
Andrew Jones,23,2.07,2,119,Psychology,Senior
Olivia Jones,22,2.7,3,38,Chemistry,Graduate
Charlotte Hernandez,19,3.09,2,15,Economics,Sophomore
Mia Anderson,21,3.01,3,9,Mathematics,Senior
Samuel Johnson,19,2.69,2,53,Economics,Freshman
Lucas Thompson,21,2.91,0,91,Business,Senior
Harper Johnson,25,3.45,3,81,History,Freshman
Samuel Martinez,20,3.6,1,27,Chemistry,Freshman
Matthew Martin,25,2.47,3,68,Art,Junior
Sophia Martinez,22,3.0,2,76,Psychology,Freshman
Ethan Moore,23,3.36,0,6,Chemistry,Freshman
Emily Smith,25,3.26,3,43,Engineering,Senior
Joseph Johnson,18,3.34,0,17,Engineering,Junior
Sophia Gonzalez,25,3.71,0,90,Sociology,Freshman
Charlotte Williams,18,2.32,0,109,History,Freshman
Jane Rodriguez,19,2.05,3,112,Art,Senior
Samuel Jackson,22,2.4,0,22,History,Graduate
Matthew Hernandez,19,2.02,0,97,Chemistry,Graduate
Emma Moore,20,3.35,3,72,Science,Senior
Samuel Lopez,19,2.08,3,14,Chemistry,Sophomore
Mia Perez,24,3.43,0,92,Philosophy,Junior
James Johnson,18,2.36,1,33,Chemistry,Sophomore
Ethan White,23,3.2,2,107,Mathematics,Sophomore
Andrew Anderson,19,3.83,2,36,Chemistry,Senior
Emma Wilson,21,2.59,3,95,Psychology,Freshman
Alex Clark,22,2.05,3,109,Psychology,Graduate
David Thomas,22,3.77,3,58,Biology,Sophomore
Sarah Johnson,21,3.28,0,65,Chemistry,Graduate
Joseph Clark,18,2.16,1,80,Psychology,Graduate
Abigail Jackson,25,2.15,0,73,History,Graduate
Laura Garcia,19,3.67,3,120,Mathematics,Sophomore
David Robinson,23,3.13,2,14,Psychology,Senior
Olivia Rodriguez,19,2.31,1,103,Biology,Senior
Benjamin Garcia,21,2.51,0,107,Science,Graduate
Daniel Lewis,24,2.75,3,41,Chemistry,Junior
Sarah Moore,23,3.15,0,118,Psychology,Junior
Chris Clark,18,3.3,0,54,Literature,Senior
Emma Lee,23,2.66,2,59,Mathematics,Sophomore
John Martin,24,2.21,0,104,Psychology,Freshman
Joseph Taylor,22,3.62,0,116,History,Senior
Benjamin Taylor,22,3.94,0,24,Sociology,Senior
Matthew Davis,18,2.71,2,120,Engineering,Freshman
Sophia Perez,22,2.91,2,52,Biology,Junior
Samuel Hernandez,20,3.8,0,16,Physics,Freshman
Mia Rodriguez,21,3.59,2,81,Biology,Graduate
Katie Harris,25,2.82,3,20,Science,Junior
Alex Rodriguez,21,3.12,2,20,Sociology,Senior
Benjamin Taylor,19,2.39,0,65,Economics,Graduate
Chris Davis,20,3.64,0,23,Chemistry,Sophomore
Sophia Ramirez,24,3.84,1,67,Economics,Sophomore
Evelyn Lopez,18,3.0,1,98,Science,Senior
Joseph Ramirez,25,3.27,2,100,Science,Sophomore
Charlotte Lee,25,2.1,2,75,Psychology,Junior
Evelyn Lopez,22,3.45,2,88,Sociology,Junior
Abigail Williams,22,3.5,0,58,Literature,Senior
Amelia Brown,24,2.27,3,13,Science,Senior
James Robinson,18,3.24,0,68,Economics,Sophomore
Samuel Harris,25,2.55,0,80,Physics,Graduate
Andrew Ramirez,25,3.78,1,70,History,Senior
Elijah Thompson,20,3.89,3,118,Chemistry,Sophomore
Matthew Hernandez,22,2.22,1,9,Mathematics,Senior
Olivia Johnson,22,3.89,2,74,Chemistry,Graduate
Evelyn Perez,21,2.83,2,97,Chemistry,Junior
John Clark,23,3.45,3,17,Economics,Senior
Abigail Robinson,22,2.5,2,114,Economics,Senior
Olivia Thompson,19,3.06,1,90,Literature,Sophomore
Isabella Ramirez,20,3.68,3,22,Philosophy,Senior
Isabella Sanchez,18,2.05,1,97,Science,Senior
Andrew Jones,24,2.35,0,77,Computer Science,Junior
Evelyn Davis,19,3.14,1,104,Science,Junior
John Moore,23,2.64,3,73,Psychology,Freshman
Mia Thomas,23,2.34,3,69,Computer Science,Senior
James Williams,22,3.82,2,113,Sociology,Senior
Samuel Davis,22,2.12,3,33,Philosophy,Senior
Katie Robinson,22,3.56,3,78,Philosophy,Freshman
Abigail Harris,18,3.55,2,37,Physics,Sophomore
Joseph Williams,21,3.52,2,40,Economics,Senior
Sarah Jackson,19,2.36,0,44,Art,Sophomore
Samuel Robinson,23,3.0,0,117,Engineering,Junior
Olivia Martin,19,3.27,2,67,Economics,Sophomore
Michael Brown,21,3.69,1,104,Literature,Graduate
John Taylor,19,2.94,1,71,Physics,Senior
Samuel Ramirez,23,3.59,1,47,Chemistry,Junior
